rental_id,cliente,pelicula,categoria,rental_date
12986,ELLA OLIVER,DRIFTER COMMANDMENTS,Action,2005-08-19 07:09:36
749,AARON SELBY,DRIFTER COMMANDMENTS,Action,2005-05-29 09:33:33
3447,DEBORAH WALKER,DRIFTER COMMANDMENTS,Action,2005-06-21 20:53:31
4855,JERRY JORDON,DRIFTER COMMANDMENTS,Action,2005-07-08 18:45:50
7623,TOMMY COLLAZO,DRIFTER COMMANDMENTS,Action,2005-07-28 00:37:41
13756,MATTIE HOFFMAN,DRIFTER COMMANDMENTS,Action,2006-02-14 15:16:03
1252,JULIA FLORES,DRIFTER COMMANDMENTS,Action,2005-06-15 06:05:18
4640,LESLIE SEWARD,DRIFTER COMMANDMENTS,Action,2005-07-08 08:59:34
7232,CHARLES KOWALSKI,DRIFTER COMMANDMENTS,Action,2005-07-27 10:04:19
13757,BETTY WHITE,DRIFTER COMMANDMENTS,Action,2005-08-20 11:20:12
276,JEAN BELL,EASY GLADIATOR,Action,2005-05-26 17:16:07
2772,MITCHELL WESTMORELAND,EASY GLADIATOR,Action,2005-06-19 17:59:27
6739,KATHY JAMES,EASY GLADIATOR,Action,2005-07-12 14:22:08
10188,ERIC ROBERT,EASY GLADIATOR,Action,2005-08-01 00:19:41
11955,RONALD WEINER,EASY GLADIATOR,Action,2005-08-17 17:21:35
623,CHARLIE BESS,EASY GLADIATOR,Action,2005-05-28 16:01:28
2769,JUSTIN NGO,EASY GLADIATOR,Action,2005-06-19 17:52:14
4483,FRANCIS SIKES,EASY GLADIATOR,Action,2005-07-08 01:03:12
10167,CARRIE PORTER,EASY GLADIATOR,Action,2005-07-31 23:24:31
11692,JUAN FRALEY,EASY GLADIATOR,Action,2005-08-17 06:52:41
3035,JOAN COOPER,EASY GLADIATOR,Action,2005-06-20 12:17:03
3697,RENEE LANE,EASY GLADIATOR,Action,2005-07-06 10:07:22
9593,CYNTHIA YOUNG,EASY GLADIATOR,Action,2005-07-31 03:22:30
11894,KELLY TORRES,EASY GLADIATOR,Action,2005-08-17 15:15:01
3386,YOLANDA WEAVER,EASY GLADIATOR,Action,2005-06-21 14:21:06
6485,RONALD WEINER,EASY GLADIATOR,Action,2005-07-12 02:07:59
9305,KATHRYN COLEMAN,EASY GLADIATOR,Action,2005-07-30 16:45:56
14352,CORY MEEHAN,EASY GLADIATOR,Action,2005-08-21 09:06:29
27,ROBERT BAUGHMAN,EASY GLADIATOR,Action,2005-05-25 03:41:50
2684,DONNA THOMPSON,EASY GLADIATOR,Action,2005-06-19 12:29:08
5192,CURTIS IRBY,EASY GLADIATOR,Action,2005-07-09 10:27:09
8038,MELISSA KING,EASY GLADIATOR,Action,2005-07-28 16:32:55
12495,CRYSTAL FORD,EASY GLADIATOR,Action,2005-08-18 12:56:37
602,SETH HANNON,ENTRAPMENT SATISFACTION,Action,2005-05-28 14:15:54
3144,GRACE ELLIS,ENTRAPMENT SATISFACTION,Action,2005-06-20 20:14:20
3570,JAY ROBB,ENTRAPMENT SATISFACTION,Action,2005-07-06 03:23:43
10842,RHONDA KENNEDY,ENTRAPMENT SATISFACTION,Action,2005-08-01 23:41:24
14056,LAURA RODRIGUEZ,ENTRAPMENT SATISFACTION,Action,2005-08-20 22:18:53
10463,TONI HOLT,ENTRAPMENT SATISFACTION,Action,2005-08-01 09:39:43
13172,ERIKA PENA,ENTRAPMENT SATISFACTION,Action,2005-08-19 13:49:07
5323,VIRGINIA GREEN,ENTRAPMENT SATISFACTION,Action,2005-07-09 16:34:07
9490,HECTOR POINDEXTER,ENTRAPMENT SATISFACTION,Action,2005-07-30 23:45:09
15667,BEVERLY BROOKS,ENTRAPMENT SATISFACTION,Action,2005-08-23 09:02:03
77,JIM REA,ENTRAPMENT SATISFACTION,Action,2005-05-25 11:31:59
1444,MATHEW BOLIN,ENTRAPMENT SATISFACTION,Action,2005-06-15 19:08:16
4984,KRISTIN JOHNSTON,ENTRAPMENT SATISFACTION,Action,2005-07-09 00:35:31
8132,WALLACE SLONE,ENTRAPMENT SATISFACTION,Action,2005-07-28 19:57:31
14074,LESLIE SEWARD,ENTRAPMENT SATISFACTION,Action,2005-08-20 23:16:07
6503,SYLVIA ORTIZ,EXCITEMENT EVE,Action,2005-07-12 03:18:07
11286,GERTRUDE CASTILLO,EXCITEMENT EVE,Action,2005-08-02 14:44:22
11587,BERTHA FERGUSON,EXCITEMENT EVE,Action,2005-08-17 02:21:03
10937,JEFFERY PINSON,EXCITEMENT EVE,Action,2005-08-02 03:00:18
14685,JUDY GRAY,EXCITEMENT EVE,Action,2005-08-21 20:31:25
234,CASEY MENA,EXCITEMENT EVE,Action,2005-05-26 11:47:20
2406,GILBERT SLEDGE,EXCITEMENT EVE,Action,2005-06-18 16:39:37
4779,DENNIS GILMAN,EXCITEMENT EVE,Action,2005-07-08 15:53:41
10781,LENA JENSEN,EXCITEMENT EVE,Action,2005-08-01 21:22:41
14168,JOYCE EDWARDS,EXCITEMENT EVE,Action,2005-08-21 03:00:03
5406,KEN PREWITT,EXCITEMENT EVE,Action,2005-07-09 20:13:23
8525,CARMEN OWENS,EXCITEMENT EVE,Action,2005-07-29 10:20:19
11675,FRANKLIN TROUTMAN,EXCITEMENT EVE,Action,2005-08-17 05:57:54
2357,IAN STILL,EXCITEMENT EVE,Action,2005-06-18 12:59:41
4062,CURTIS IRBY,EXCITEMENT EVE,Action,2005-07-07 04:22:27
8392,ROSE HOWARD,EXCITEMENT EVE,Action,2005-07-29 06:00:27
15186,RITA GRAHAM,EXCITEMENT EVE,Action,2005-08-22 15:52:57
2058,EVELYN MORGAN,EXCITEMENT EVE,Action,2005-06-17 15:34:41
4572,MATTHEW MAHAN,EXCITEMENT EVE,Action,2005-07-08 05:36:59
10098,GAIL KNIGHT,EXCITEMENT EVE,Action,2005-07-31 20:41:17
13502,CHRISTOPHER GRECO,EXCITEMENT EVE,Action,2005-08-20 01:58:15
5240,JUAN FRALEY,FANTASY TROOPERS,Action,2005-07-09 13:14:48
8630,NATHAN RUNYON,FANTASY TROOPERS,Action,2005-07-29 14:07:59
11643,SUE PETERS,FANTASY TROOPERS,Action,2005-08-17 04:49:35
5074,NANCY THOMAS,FANTASY TROOPERS,Action,2005-07-09 05:06:24
8258,WAYNE TRUONG,FANTASY TROOPERS,Action,2005-07-29 01:03:42
15110,THERESA WATSON,FANTASY TROOPERS,Action,2005-08-22 12:16:46
581,HOLLY FOX,FANTASY TROOPERS,Action,2005-05-28 11:20:29
2958,CHRISTY VARGAS,FANTASY TROOPERS,Action,2005-06-20 06:56:20
3604,GLENDA FRAZIER,FANTASY TROOPERS,Action,2005-07-06 05:25:22
7089,THEODORE CULP,FANTASY TROOPERS,Action,2005-07-27 04:43:42
12836,ALMA AUSTIN,FANTASY TROOPERS,Action,2005-08-19 01:48:33
832,JILL HAWKINS,FANTASY TROOPERS,Action,2005-05-29 22:51:20
2690,CLARENCE GAMEZ,FANTASY TROOPERS,Action,2005-06-19 13:00:02
6840,MATTHEW MAHAN,FANTASY TROOPERS,Action,2005-07-12 19:03:22
10148,ASHLEY RICHARDSON,FANTASY TROOPERS,Action,2005-07-31 22:19:16
12304,ALLISON STANLEY,FANTASY TROOPERS,Action,2005-08-18 05:44:29
659,GERTRUDE CASTILLO,FANTASY TROOPERS,Action,2005-05-28 20:27:53
1617,LOUISE JENKINS,FANTASY TROOPERS,Action,2005-06-16 07:06:06
5865,ELLEN SIMPSON,FANTASY TROOPERS,Action,2005-07-10 18:31:05
9248,PATRICIA JOHNSON,FANTASY TROOPERS,Action,2005-07-30 14:14:11
14422,LAWRENCE LAWTON,FANTASY TROOPERS,Action,2005-08-21 11:21:46
717,ALLEN BUTTERFIELD,FANTASY TROOPERS,Action,2005-05-29 04:37:44
2431,DAISY BATES,FANTASY TROOPERS,Action,2005-06-18 17:53:03
3906,MAE FLETCHER,FANTASY TROOPERS,Action,2005-07-06 19:35:55
10298,MATTHEW MAHAN,FANTASY TROOPERS,Action,2005-08-01 04:06:03
13145,THERESA WATSON,FANTASY TROOPERS,Action,2005-08-19 12:53:53
2381,SALLY PIERCE,FOOL MOCKINGBIRD,Action,2005-06-18 15:00:30
4717,CALVIN MARTEL,FOOL MOCKINGBIRD,Action,2005-07-08 12:22:43
7729,JULIA FLORES,FOOL MOCKINGBIRD,Action,2005-07-28 04:57:57
12080,CHRIS BROTHERS,FOOL MOCKINGBIRD,Action,2005-08-17 22:08:04
3236,GUY BROWNLEE,FOOL MOCKINGBIRD,Action,2005-06-21 02:47:43
4189,TODD TAN,FOOL MOCKINGBIRD,Action,2005-07-07 10:51:07
8814,HECTOR POINDEXTER,FOOL MOCKINGBIRD,Action,2005-07-29 21:49:43
14024,WANDA PATTERSON,FOOL MOCKINGBIRD,Action,2005-08-20 21:13:58
7716,SONIA GREGORY,FOOL MOCKINGBIRD,Action,2005-07-28 04:33:15
14986,BILLIE HORTON,FOOL MOCKINGBIRD,Action,2005-08-22 07:37:24
565,BOBBIE CRAIG,FOOL MOCKINGBIRD,Action,2005-05-28 09:26:31
1209,JAMIE RICE,FOOL MOCKINGBIRD,Action,2005-06-15 02:31:12
6079,SHERRY MARSHALL,FOOL MOCKINGBIRD,Action,2005-07-11 05:07:14
9427,ANNE POWELL,FOOL MOCKINGBIRD,Action,2005-07-30 21:16:33
12753,GORDON ALLARD,FOOL MOCKINGBIRD,Action,2005-08-18 22:37:39
6791,CLARA SHAW,FOOL MOCKINGBIRD,Action,2005-07-12 16:35:07
10017,KYLE SPURLOCK,FOOL MOCKINGBIRD,Action,2005-07-31 18:13:22
13649,LENA JENSEN,FOOL MOCKINGBIRD,Action,2005-08-20 07:48:38
1128,PAUL TROUT,FOOL MOCKINGBIRD,Action,2005-05-31 17:49:26
2245,KRISTEN CHAVEZ,FOOL MOCKINGBIRD,Action,2005-06-18 04:52:59
5543,KATHY JAMES,FOOL MOCKINGBIRD,Action,2005-07-10 02:48:03
10831,LORI WOOD,FOOL MOCKINGBIRD,Action,2005-08-01 23:22:45
11503,KARL SEAL,FOOL MOCKINGBIRD,Action,2005-08-16 23:10:34
11201,VANESSA SIMS,FORREST SONS,Action,2005-08-02 11:49:16
13413,SHAWN HEATON,FORREST SONS,Action,2005-08-19 22:46:46
3189,TED BREAUX,FORREST SONS,Action,2005-06-20 23:19:33
3940,VICTORIA GIBSON,FORREST SONS,Action,2005-07-06 21:16:59
8117,JOHN FARNSWORTH,FORREST SONS,Action,2005-07-28 19:20:16
14153,SYLVIA ORTIZ,FORREST SONS,Action,2005-08-21 02:24:33
4503,SUSAN WILSON,FORREST SONS,Action,2005-07-08 02:17:12
8035,BETTY WHITE,FORREST SONS,Action,2005-07-28 16:23:01
11711,GORDON ALLARD,FORREST SONS,Action,2005-08-17 07:30:55
11334,JORDAN ARCHULETA,FORREST SONS,Action,2005-08-02 16:53:20
14437,ANITA MORALES,FORREST SONS,Action,2005-08-21 11:48:32
213,CHRIS BROTHERS,FORREST SONS,Action,2005-05-26 08:44:08
1367,NORMA GONZALES,FORREST SONS,Action,2005-06-15 14:25:17
6086,JACOB LANCE,FORREST SONS,Action,2005-07-11 05:29:03
10309,BERTHA FERGUSON,FORREST SONS,Action,2005-08-01 04:24:18
12713,GLORIA COOK,FORREST SONS,Action,2005-08-18 21:07:28
10602,CARMEN OWENS,FORREST SONS,Action,2005-08-01 14:30:23
15852,EVA RAMOS,FORREST SONS,Action,2005-08-23 15:47:02
9668,EUGENE CULPEPPER,GLASS DYING,Action,2005-07-31 06:31:03
13433,DOLORES WAGNER,GLASS DYING,Action,2005-08-19 23:30:53
635,CAROLYN PEREZ,GLASS DYING,Action,2005-05-28 17:46:57
1591,LOUISE JENKINS,GLASS DYING,Action,2005-06-16 05:12:37
5837,LEWIS LYMAN,GLASS DYING,Action,2005-07-10 16:57:50
11359,LEO EBERT,GLASS DYING,Action,2005-08-02 17:45:55
15854,JEROME KENYON,GLASS DYING,Action,2005-08-23 15:58:05
373,JEROME KENYON,GLASS DYING,Action,2005-05-27 08:16:25
2655,ANGELA HERNANDEZ,GLASS DYING,Action,2005-06-19 10:38:42
3796,ALLISON STANLEY,GLASS DYING,Action,2005-07-06 14:45:22
7363,DALE RATCLIFF,GLASS DYING,Action,2005-07-27 14:58:29
11535,GERALD FULTZ,GLASS DYING,Action,2005-08-17 00:39:54
10621,BERNICE WILLIS,GLASS DYING,Action,2005-08-01 15:10:26
12311,STACEY MONTGOMERY,GLASS DYING,Action,2005-08-18 06:07:00
3295,BYRON BOX,GOSFORD DONNIE,Action,2005-06-21 07:04:17
6512,NICOLE PETERSON,GOSFORD DONNIE,Action,2005-07-12 03:42:49
9625,MICHEAL FORMAN,GOSFORD DONNIE,Action,2005-07-31 04:30:48
4180,LINDA WILLIAMS,GOSFORD DONNIE,Action,2005-07-07 10:23:25
11348,ALAN KAHN,GOSFORD DONNIE,Action,2005-08-02 17:18:38
14984,RAYMOND MCWHORTER,GOSFORD DONNIE,Action,2005-08-22 07:35:31
9266,BENJAMIN VARNEY,GOSFORD DONNIE,Action,2005-07-30 14:59:01
12629,TOMMY COLLAZO,GOSFORD DONNIE,Action,2005-08-18 17:40:33
752,ELLEN SIMPSON,GRAIL FRANKENSTEIN,Action,2005-05-29 10:14:15
3325,ROBERTA HARPER,GRAIL FRANKENSTEIN,Action,2005-06-21 08:51:44
5978,MILTON HOWLAND,GRAIL FRANKENSTEIN,Action,2005-07-11 00:16:54
9737,PEDRO CHESTNUT,GRAIL FRANKENSTEIN,Action,2005-07-31 08:59:18
11709,SCOTT SHELLEY,GRAIL FRANKENSTEIN,Action,2006-02-14 15:16:03
243,LANCE PEMBERTON,GRAIL FRANKENSTEIN,Action,2005-05-26 13:06:05
1755,EDITH MCDONALD,GRAIL FRANKENSTEIN,Action,2005-06-16 17:18:44
4092,MARIAN MENDOZA,GRAIL FRANKENSTEIN,Action,2005-07-07 05:54:18
10146,EVERETT BANDA,GRAIL FRANKENSTEIN,Action,2005-07-31 22:17:56
15401,GLADYS HAMILTON,GRAIL FRANKENSTEIN,Action,2005-08-22 23:13:10
778,JAVIER ELROD,HANDICAP BOONDOCK,Action,2005-05-29 14:09:53
1438,KATHRYN COLEMAN,HANDICAP BOONDOCK,Action,2005-06-15 18:38:51
3943,CASEY MENA,HANDICAP BOONDOCK,Action,2005-07-06 21:22:17
10837,CURTIS IRBY,HANDICAP BOONDOCK,Action,2005-08-01 23:30:22
12850,BERNARD COLBY,HANDICAP BOONDOCK,Action,2005-08-19 02:08:06
525,BETTY WHITE,HANDICAP BOONDOCK,Action,2005-05-28 04:25:33
3446,YVONNE WATKINS,HANDICAP BOONDOCK,Action,2005-06-21 20:45:51
5923,TONY CARRANZA,HANDICAP BOONDOCK,Action,2005-07-10 21:40:06
11303,TRAVIS ESTEP,HANDICAP BOONDOCK,Action,2005-08-02 15:39:18
11531,BILLIE HORTON,HANDICAP BOONDOCK,Action,2005-08-17 00:30:04
549,JILL HAWKINS,HANDICAP BOONDOCK,Action,2005-05-28 07:35:37
2345,JENNIFER DAVIS,HANDICAP BOONDOCK,Action,2005-06-18 12:03:23
4781,RENE MCALISTER,HANDICAP BOONDOCK,Action,2005-07-08 16:06:55
10703,ANA BRADLEY,HANDICAP BOONDOCK,Action,2005-08-01 18:37:39
13953,BILLY POULIN,HANDICAP BOONDOCK,Action,2005-08-20 18:00:37
880,LEON BOSTIC,HANDICAP BOONDOCK,Action,2005-05-30 06:12:33
2984,RICKY SHELBY,HANDICAP BOONDOCK,Action,2005-06-20 08:43:44
6767,LUCY WHEELER,HANDICAP BOONDOCK,Action,2005-07-12 15:46:55
8793,SALLY PIERCE,HANDICAP BOONDOCK,Action,2005-07-29 20:57:22
11741,JORGE OLIVARES,HANDICAP BOONDOCK,Action,2005-08-17 08:48:39
1782,GENE SANBORN,HANDICAP BOONDOCK,Action,2005-06-16 19:21:12
3885,JENNY CASTRO,HANDICAP BOONDOCK,Action,2005-07-06 18:43:43
10921,DWIGHT LOMBARDI,HANDICAP BOONDOCK,Action,2005-08-02 02:14:33
11604,CRAIG MORRELL,HANDICAP BOONDOCK,Action,2005-08-17 03:28:27
2237,EILEEN CARR,HANDICAP BOONDOCK,Action,2005-06-18 04:17:44
6489,NINA SOTO,HANDICAP BOONDOCK,Action,2005-07-12 02:22:46
8717,CHRISTY VARGAS,HANDICAP BOONDOCK,Action,2005-07-29 17:40:45
15252,CALVIN MARTEL,HANDICAP BOONDOCK,Action,2005-08-22 18:04:22
4637,HILDA HOPKINS,HILLS NEIGHBORS,Action,2005-07-08 08:49:54
7357,BARRY LOVELACE,HILLS NEIGHBORS,Action,2005-07-27 14:48:31
14788,AMBER DIXON,HILLS NEIGHBORS,Action,2005-08-22 00:27:59
11302,ALICE STEWART,HILLS NEIGHBORS,Action,2005-08-02 15:38:03
15544,MELISSA KING,HILLS NEIGHBORS,Action,2005-08-23 04:17:56
780,JOHN FARNSWORTH,HILLS NEIGHBORS,Action,2005-05-29 14:18:32
2899,TOMMY COLLAZO,HILLS NEIGHBORS,Action,2005-06-20 02:39:21
5536,VANESSA SIMS,HILLS NEIGHBORS,Action,2005-07-10 02:29:42
8163,DARLENE ROSE,HILLS NEIGHBORS,Action,2005-07-28 21:11:48
11713,SETH HANNON,HILLS NEIGHBORS,Action,2005-08-17 07:34:05
430,YOLANDA WEAVER,HILLS NEIGHBORS,Action,2005-05-27 16:22:10
2879,MARSHALL THORN,HILLS NEIGHBORS,Action,2005-06-20 01:24:10
4576,ALFREDO MCADAMS,HILLS NEIGHBORS,Action,2005-07-08 05:51:19
8021,RUBEN GEARY,HILLS NEIGHBORS,Action,2005-07-28 15:45:24
12542,JOY GEORGE,HILLS NEIGHBORS,Action,2005-08-18 14:21:11
963,ARLENE HARVEY,HILLS NEIGHBORS,Action,2005-05-30 18:52:53
1290,TYRONE ASHER,HILLS NEIGHBORS,Action,2005-06-15 08:52:44
6535,THEODORE CULP,HILLS NEIGHBORS,Action,2005-07-12 04:43:43
10424,BONNIE HUGHES,HILLS NEIGHBORS,Action,2005-08-01 08:22:54
12018,RONALD WEINER,HILLS NEIGHBORS,Action,2005-08-17 19:44:46
646,ROBERTA HARPER,HILLS NEIGHBORS,Action,2005-05-28 19:16:14
1775,SHANNON FREEMAN,HILLS NEIGHBORS,Action,2005-06-16 18:28:19
4672,CAROL GARCIA,HILLS NEIGHBORS,Action,2005-07-08 10:15:38
7725,JOSE ANDREW,HILLS NEIGHBORS,Action,2005-07-28 04:47:14
14710,SERGIO STANFIELD,HILLS NEIGHBORS,Action,2005-08-21 21:15:23
2328,MARIO CHEATHAM,KISSING DOLLS,Action,2005-06-18 10:17:21
6578,TAMARA NGUYEN,KISSING DOLLS,Action,2005-07-12 06:15:41
10942,LORI WOOD,KISSING DOLLS,Action,2005-08-02 03:16:31
12126,MICHAEL SILVERMAN,KISSING DOLLS,Action,2005-08-17 23:25:21
984,PATSY DAVIDSON,KISSING DOLLS,Action,2005-05-30 22:17:17
2784,VIOLET RODRIQUEZ,KISSING DOLLS,Action,2005-06-19 18:40:29
5070,DALE RATCLIFF,KISSING DOLLS,Action,2005-07-09 04:58:26
10028,MATTHEW MAHAN,KISSING DOLLS,Action,2005-07-31 18:35:54
163,RITA GRAHAM,KISSING DOLLS,Action,2005-05-26 02:26:23
2529,LEWIS LYMAN,KISSING DOLLS,Action,2005-06-19 01:18:27
3495,MAX PITT,KISSING DOLLS,Action,2005-07-05 23:50:04
10650,GLENDA FRAZIER,KISSING DOLLS,Action,2005-08-01 16:18:45
15754,GERALD FULTZ,KISSING DOLLS,Action,2005-08-23 12:43:42
1844,ALEX GRESHAM,KISSING DOLLS,Action,2005-06-16 23:53:53
5574,CATHY SPENCER,KISSING DOLLS,Action,2005-07-10 03:54:38
11106,BECKY MILES,KISSING DOLLS,Action,2005-08-02 08:17:38
15877,EVERETT BANDA,KISSING DOLLS,Action,2005-08-23 16:33:33
2506,KATHRYN COLEMAN,KISSING DOLLS,Action,2005-06-18 23:29:53
6270,MISTY LAMBERT,KISSING DOLLS,Action,2005-07-11 15:59:10
8784,ROSS GREY,KISSING DOLLS,Action,2005-07-29 20:35:37
2565,MARJORIE TUCKER,LAWRENCE LOVE,Action,2005-06-19 03:44:03
4074,ALLEN BUTTERFIELD,LAWRENCE LOVE,Action,2005-07-07 04:49:49
8072,EMILY DIAZ,LAWRENCE LOVE,Action,2005-07-28 17:27:59
16023,SHEILA WELLS,LAWRENCE LOVE,Action,2005-08-23 21:45:02
5721,ELIZABETH BROWN,LAWRENCE LOVE,Action,2005-07-10 11:09:35
8764,WILLIAM SATTERFIELD,LAWRENCE LOVE,Action,2005-07-29 19:39:04
12050,LEONARD SCHOFIELD,LAWRENCE LOVE,Action,2005-08-17 20:55:25
9933,CARMEN OWENS,LAWRENCE LOVE,Action,2005-07-31 15:24:46
15052,JOANNE ROBERTSON,LAWRENCE LOVE,Action,2005-08-22 10:09:19
9252,JASON MORRISSEY,LAWRENCE LOVE,Action,2005-07-30 14:19:59
15548,RAYMOND MCWHORTER,LAWRENCE LOVE,Action,2005-08-23 04:26:20
9925,KIMBERLY LEE,LAWRENCE LOVE,Action,2005-07-31 15:08:47
14663,DANIELLE DANIELS,LAWRENCE LOVE,Action,2005-08-21 19:47:55
3680,KATHRYN COLEMAN,LORD ARIZONA,Action,2005-07-06 09:16:10
9682,FRANCIS SIKES,LORD ARIZONA,Action,2005-07-31 06:47:10
14008,JORDAN ARCHULETA,LORD ARIZONA,Action,2005-08-20 20:26:00
249,GREG ROBINS,LORD ARIZONA,Action,2005-05-26 14:19:09
3100,HECTOR POINDEXTER,LORD ARIZONA,Action,2005-06-20 16:47:57
6878,ROY WHITING,LORD ARIZONA,Action,2005-07-12 20:37:13
10910,NORA HERRERA,LORD ARIZONA,Action,2005-08-02 01:54:34
14160,BRENT HARKINS,LORD ARIZONA,Action,2006-02-14 15:16:03
4121,JUNE CARROLL,LORD ARIZONA,Action,2005-07-07 07:13:50
10209,WILLIAM SATTERFIELD,LORD ARIZONA,Action,2005-08-01 00:56:47
14384,BILLY POULIN,LORD ARIZONA,Action,2005-08-21 10:02:37
1904,WANDA PATTERSON,LUST LOCK,Action,2005-06-17 04:45:41
6355,MAURICE CRAWLEY,LUST LOCK,Action,2005-07-11 20:56:29
8204,ANTONIO MEEK,LUST LOCK,Action,2005-07-28 23:18:29
13279,DOUGLAS GRAF,LUST LOCK,Action,2005-08-19 18:02:18
8621,SAMUEL MARLOW,LUST LOCK,Action,2005-07-29 13:52:42
13194,JEAN BELL,LUST LOCK,Action,2005-08-19 14:34:12
7855,BOBBIE CRAIG,LUST LOCK,Action,2005-07-28 09:43:02
12066,MARGIE WADE,LUST LOCK,Action,2006-02-14 15:16:03
4191,SHAWN HEATON,LUST LOCK,Action,2005-07-07 10:56:14
8346,PHILLIP HOLM,LUST LOCK,Action,2005-07-29 04:48:22
14454,DANIELLE DANIELS,LUST LOCK,Action,2005-08-21 12:35:49
9874,MAURICE CRAWLEY,LUST LOCK,Action,2005-07-31 13:32:31
13534,TAMMY SANDERS,LUST LOCK,Action,2006-02-14 15:16:03
9286,MICHELE GRANT,LUST LOCK,Action,2005-07-30 15:32:28
13206,NATHANIEL ADAM,LUST LOCK,Action,2005-08-19 15:05:34
3758,ANN EVANS,MAGNOLIA FORRESTER,Action,2005-07-06 12:43:11
10680,MILDRED BAILEY,MAGNOLIA FORRESTER,Action,2005-08-01 17:28:05
14561,FRANCISCO SKIDMORE,MAGNOLIA FORRESTER,Action,2005-08-21 16:20:43
4835,PAULA BRYANT,MAGNOLIA FORRESTER,Action,2005-07-08 18:08:13
6956,MARLENE WELCH,MAGNOLIA FORRESTER,Action,2005-07-26 23:55:57
13436,ANGELA HERNANDEZ,MAGNOLIA FORRESTER,Action,2005-08-19 23:36:25
11137,DANIEL CABRAL,MAGNOLIA FORRESTER,Action,2005-08-02 09:25:31
11879,MARK RINEHART,MAGNOLIA FORRESTER,Action,2005-08-17 14:25:09
5951,TRACY HERRMANN,MAGNOLIA FORRESTER,Action,2005-07-10 23:14:29
11235,ELAINE STEVENS,MAGNOLIA FORRESTER,Action,2005-08-02 13:13:21
15081,DONALD MAHON,MAGNOLIA FORRESTER,Action,2005-08-22 11:14:31
10975,LAWRENCE LAWTON,MIDNIGHT WESTWARD,Action,2005-08-02 04:11:25
13205,CHARLIE BESS,MIDNIGHT WESTWARD,Action,2005-08-19 15:05:26
974,ENRIQUE FORSYTHE,MIDNIGHT WESTWARD,Action,2005-05-30 20:28:42
1557,ALEXANDER FENNELL,MIDNIGHT WESTWARD,Action,2005-06-16 02:28:35
5161,SONIA GREGORY,MIDNIGHT WESTWARD,Action,2005-07-09 08:57:56
7437,JUANITA MASON,MIDNIGHT WESTWARD,Action,2005-07-27 17:39:18
14584,HERMAN DEVORE,MIDNIGHT WESTWARD,Action,2005-08-21 17:15:33
6101,MILTON HOWLAND,MIDNIGHT WESTWARD,Action,2005-07-11 06:50:33
9413,KRISTINA CHAMBERS,MIDNIGHT WESTWARD,Action,2005-07-30 20:44:39
14220,LAUREN HUDSON,MIDNIGHT WESTWARD,Action,2006-02-14 15:16:03
5765,MAE FLETCHER,MIDNIGHT WESTWARD,Action,2005-07-10 13:03:02
9352,RALPH MADRIGAL,MIDNIGHT WESTWARD,Action,2005-07-30 18:29:26
11891,WENDY HARRISON,MIDNIGHT WESTWARD,Action,2005-08-17 15:11:55
1915,PHILIP CAUSEY,MIDNIGHT WESTWARD,Action,2005-06-17 05:28:28
4895,GLENDA FRAZIER,MIDNIGHT WESTWARD,Action,2005-07-08 20:22:05
9049,TRAVIS ESTEP,MIDNIGHT WESTWARD,Action,2005-07-30 06:57:28
15818,ALEXANDER FENNELL,MIDNIGHT WESTWARD,Action,2005-08-23 14:59:58
40,MARVIN YEE,MINDS TRUMAN,Action,2005-05-25 05:09:04
2939,TARA RYAN,MINDS TRUMAN,Action,2005-06-20 05:18:16
4980,ROBIN HAYES,MINDS TRUMAN,Action,2005-07-09 00:26:59
8731,DANA HART,MINDS TRUMAN,Action,2005-07-29 18:23:57
13940,BRITTANY RILEY,MINDS TRUMAN,Action,2005-08-20 17:28:57
5914,STEVE MACKENZIE,MINDS TRUMAN,Action,2005-07-10 21:01:12
10615,REBECCA SCOTT,MINDS TRUMAN,Action,2005-08-01 14:58:14
11824,MARY SMITH,MINDS TRUMAN,Action,2005-08-17 12:37:54
9288,CLIFFORD BOWENS,MINDS TRUMAN,Action,2005-07-30 15:56:39
14273,CRAIG MORRELL,MINDS TRUMAN,Action,2005-08-21 06:26:48
4661,GABRIEL HARDER,MINDS TRUMAN,Action,2005-07-08 09:55:06
11134,STEVE MACKENZIE,MINDS TRUMAN,Action,2005-08-02 09:19:22
15155,CHRISTINE ROBERTS,MINDS TRUMAN,Action,2005-08-22 14:27:46
6923,SAM MCDUFFIE,MINDS TRUMAN,Action,2005-07-12 22:40:48
7934,STEPHEN QUALLS,MINDS TRUMAN,Action,2005-07-28 12:33:10
11635,LILLIAN GRIFFIN,MINDS TRUMAN,Action,2005-08-17 04:33:17
10112,ELSIE KELLEY,MINDS TRUMAN,Action,2005-07-31 21:08:56
13783,CYNTHIA YOUNG,MINDS TRUMAN,Action,2005-08-20 12:11:03
11357,ELEANOR HUNT,MINDS TRUMAN,Action,2005-08-02 17:42:49
13650,JASON MORRISSEY,MINDS TRUMAN,Action,2005-08-20 07:49:06
1917,BRYAN HARDISON,MOCKINGBIRD HOLLYWOOD,Action,2005-06-17 05:36:07
6644,MIRIAM MCKINNEY,MOCKINGBIRD HOLLYWOOD,Action,2005-07-12 10:39:39
8906,JORDAN ARCHULETA,MOCKINGBIRD HOLLYWOOD,Action,2005-07-30 01:21:39
