rental_id,cliente,pelicula,categoria,rental_date,year,month,month_name,day,weekday,hour,primer_nombre,genero_estimado
11913,DAISY BATES,CLUELESS BUCKET,Action,2005-08-17 15:53:17,2005,8,August,17,Wednesday,15,daisy,Masculino
689,JOHNNIE CHISHOLM,CLUELESS BUCKET,Action,2005-05-29 00:46:53,2005,5,May,29,Sunday,0,johnnie,Femenino
3286,CLIFTON MALCOLM,CLUELESS BUCKET,Action,2005-06-21 06:31:29,2005,6,June,21,Tuesday,6,clifton,Masculino
3726,ROY WHITING,CLUELESS BUCKET,Action,2005-07-06 11:15:49,2005,7,July,6,Wednesday,11,roy,Masculino
8484,CHRISTY VARGAS,CLUELESS BUCKET,Action,2005-07-29 08:51:59,2005,7,July,29,Friday,8,christy,Masculino
15443,WADE DELVALLE,CLUELESS BUCKET,Action,2005-08-23 00:44:15,2005,8,August,23,Tuesday,0,wade,Femenino
1597,EDWIN BURK,CLUELESS BUCKET,Action,2005-06-16 05:47:03,2005,6,June,16,Thursday,5,edwin,Masculino
4417,TOM MILNER,CLUELESS BUCKET,Action,2005-07-07 22:05:05,2005,7,July,7,Thursday,22,tom,Masculino
8412,MARK RINEHART,CLUELESS BUCKET,Action,2005-07-29 06:44:50,2005,7,July,29,Friday,6,mark,Masculino
15203,ALBERTO HENNING,CLUELESS BUCKET,Action,2005-08-22 16:28:00,2005,8,August,22,Monday,16,alberto,Masculino
8822,VIRGINIA GREEN,CLUELESS BUCKET,Action,2005-07-29 22:20:21,2005,7,July,29,Friday,22,virginia,Femenino
11912,BYRON BOX,CLUELESS BUCKET,Action,2005-08-17 15:51:49,2005,8,August,17,Wednesday,15,byron,Masculino
6052,TAMMY SANDERS,CROW GREASE,Action,2005-07-11 03:51:27,2005,7,July,11,Monday,3,tammy,Masculino
8825,PEGGY MYERS,CROW GREASE,Action,2005-07-29 22:24:16,2005,7,July,29,Friday,22,peggy,Masculino
15369,JOSEPHINE GOMEZ,CROW GREASE,Action,2005-08-22 21:58:06,2005,8,August,22,Monday,21,josephine,Femenino
4297,DEBBIE REYES,CROW GREASE,Action,2005-07-07 16:24:09,2005,7,July,7,Thursday,16,debbie,Femenino
7644,AUDREY RAY,CROW GREASE,Action,2005-07-28 01:27:33,2005,7,July,28,Thursday,1,audrey,Masculino
15633,GILBERT SLEDGE,CROW GREASE,Action,2005-08-23 07:31:10,2005,8,August,23,Tuesday,7,gilbert,Masculino
3457,MARK RINEHART,CROW GREASE,Action,2005-06-21 21:42:33,2005,6,June,21,Tuesday,21,mark,Masculino
3470,JAIME NETTLES,CROW GREASE,Action,2005-07-05 22:49:24,2005,7,July,5,Tuesday,22,jaime,Femenino
9463,ALBERT CROUSE,CROW GREASE,Action,2005-07-30 22:30:57,2005,7,July,30,Saturday,22,albert,Masculino
12885,ROBERTA HARPER,CROW GREASE,Action,2005-08-19 03:37:25,2005,8,August,19,Friday,3,roberta,Femenino
8625,CURTIS IRBY,CROW GREASE,Action,2005-07-29 13:59:13,2005,7,July,29,Friday,13,curtis,Masculino
14569,HELEN HARRIS,CROW GREASE,Action,2005-08-21 16:31:22,2005,8,August,21,Sunday,16,helen,Masculino
3665,CRYSTAL FORD,DANCES NONE,Action,2005-07-06 08:23:08,2005,7,July,6,Wednesday,8,crystal,Masculino
11190,MAXINE SILVA,DANCES NONE,Action,2005-08-02 11:21:34,2005,8,August,2,Tuesday,11,maxine,Femenino
15094,KYLE SPURLOCK,DANCES NONE,Action,2006-02-14 15:16:03,2006,2,February,14,Tuesday,15,kyle,Femenino
2553,JORGE OLIVARES,DANCES NONE,Action,2005-06-19 03:04:59,2005,6,June,19,Sunday,3,jorge,Femenino
3767,ANDY VANHORN,DANCES NONE,Action,2005-07-06 13:07:27,2005,7,July,6,Wednesday,13,andy,Masculino
10371,LARRY THRASHER,DANCES NONE,Action,2005-08-01 06:20:29,2005,8,August,1,Monday,6,larry,Masculino
14466,LEROY BUSTAMANTE,DANCES NONE,Action,2005-08-21 13:03:13,2005,8,August,21,Sunday,13,leroy,Masculino
1099,CASSANDRA WALTERS,DANCES NONE,Action,2005-05-31 13:54:48,2005,5,May,31,Tuesday,13,cassandra,Femenino
1436,SALVADOR TEEL,DANCES NONE,Action,2005-06-15 18:35:40,2005,6,June,15,Wednesday,18,salvador,Masculino
6831,CATHY SPENCER,DANCES NONE,Action,2005-07-12 18:44:04,2005,7,July,12,Tuesday,18,cathy,Masculino
9634,MARCUS HIDALGO,DANCES NONE,Action,2005-07-31 05:06:02,2005,7,July,31,Sunday,5,marcus,Masculino
14975,VIOLA HANSON,DANCES NONE,Action,2005-08-22 07:07:50,2005,8,August,22,Monday,7,viola,Femenino
10421,PATSY DAVIDSON,DANCES NONE,Action,2005-08-01 08:14:10,2005,8,August,1,Monday,8,patsy,Masculino
15862,JESSIE BANKS,DANCES NONE,Action,2006-02-14 15:16:03,2006,2,February,14,Tuesday,15,jessie,Femenino
5579,TARA RYAN,DARKO DORADO,Action,2005-07-10 04:04:29,2005,7,July,10,Sunday,4,tara,Femenino
8187,WANDA PATTERSON,DARKO DORADO,Action,2005-07-28 22:33:53,2005,7,July,28,Thursday,22,wanda,Femenino
11549,LUIS YANEZ,DARKO DORADO,Action,2005-08-17 01:01:48,2005,8,August,17,Wednesday,1,luis,Masculino
340,TONYA CHAPMAN,DARKO DORADO,Action,2005-05-27 03:55:25,2005,5,May,27,Friday,3,tonya,Femenino
2755,LESLIE SEWARD,DARKO DORADO,Action,2005-06-19 16:56:31,2005,6,June,19,Sunday,16,leslie,Femenino
5374,CLARA SHAW,DARKO DORADO,Action,2005-07-09 18:52:08,2005,7,July,9,Saturday,18,clara,Femenino
9019,JACKIE LYNCH,DARKO DORADO,Action,2005-07-30 05:28:53,2005,7,July,30,Saturday,5,jackie,Femenino
13929,EVELYN MORGAN,DARKO DORADO,Action,2005-08-20 17:13:48,2005,8,August,20,Saturday,17,evelyn,Masculino
5140,WILLIAM SATTERFIELD,DARKO DORADO,Action,2005-07-09 08:04:59,2005,7,July,9,Saturday,8,william,Masculino
10766,JACOB LANCE,DARKO DORADO,Action,2005-08-01 20:36:29,2005,8,August,1,Monday,20,jacob,Masculino
15730,JOANNE ROBERTSON,DARKO DORADO,Action,2005-08-23 11:32:35,2005,8,August,23,Tuesday,11,joanne,Femenino
1275,KRISTIN JOHNSTON,DARN FORRESTER,Action,2005-06-15 07:55:43,2005,6,June,15,Wednesday,7,kristin,Masculino
5373,HERBERT KRUGER,DARN FORRESTER,Action,2005-07-09 18:48:57,2005,7,July,9,Saturday,18,herbert,Masculino
7412,ANDY VANHORN,DARN FORRESTER,Action,2005-07-27 16:44:34,2005,7,July,27,Wednesday,16,andy,Masculino
14735,VIRGINIA GREEN,DARN FORRESTER,Action,2005-08-21 22:25:09,2005,8,August,21,Sunday,22,virginia,Femenino
5354,JUSTIN NGO,DARN FORRESTER,Action,2005-07-09 18:04:33,2005,7,July,9,Saturday,18,justin,Masculino
8823,TAMMY SANDERS,DARN FORRESTER,Action,2005-07-29 22:22:12,2005,7,July,29,Friday,22,tammy,Masculino
14154,TIM CARY,DARN FORRESTER,Action,2005-08-21 02:30:00,2005,8,August,21,Sunday,2,tim,Masculino
125,HARRY ARCE,DARN FORRESTER,Action,2005-05-25 20:48:50,2005,5,May,25,Wednesday,20,harry,Masculino
2722,JANET PHILLIPS,DARN FORRESTER,Action,2005-06-19 14:55:17,2005,6,June,19,Sunday,14,janet,Masculino
4324,MAUREEN LITTLE,DARN FORRESTER,Action,2005-07-07 17:57:56,2005,7,July,7,Thursday,17,maureen,Masculino
8298,BRENT HARKINS,DARN FORRESTER,Action,2005-07-29 02:47:36,2005,7,July,29,Friday,2,brent,Masculino
14927,KATIE ELLIOTT,DARN FORRESTER,Action,2005-08-22 05:31:53,2005,8,August,22,Monday,5,katie,Femenino
1657,TONYA CHAPMAN,DARN FORRESTER,Action,2005-06-16 10:06:49,2005,6,June,16,Thursday,10,tonya,Femenino
4229,CONNIE WALLACE,DARN FORRESTER,Action,2005-07-07 12:43:23,2005,7,July,7,Thursday,12,connie,Femenino
10347,JULIAN VEST,DARN FORRESTER,Action,2005-08-01 05:20:03,2005,8,August,1,Monday,5,julian,Masculino
16029,LESLIE GORDON,DARN FORRESTER,Action,2005-08-23 21:54:02,2005,8,August,23,Tuesday,21,leslie,Femenino
8989,ISAAC OGLESBY,DARN FORRESTER,Action,2005-07-30 04:39:19,2005,7,July,30,Saturday,4,isaac,Masculino
11618,ANNETTE OLSON,DARN FORRESTER,Action,2005-08-17 04:01:36,2005,8,August,17,Wednesday,4,annette,Femenino
11029,JANET PHILLIPS,DEVIL DESIRE,Action,2005-08-02 05:51:10,2005,8,August,2,Tuesday,5,janet,Masculino
15362,GILBERT SLEDGE,DEVIL DESIRE,Action,2005-08-22 21:40:20,2005,8,August,22,Monday,21,gilbert,Masculino
2459,ROBERTA HARPER,DEVIL DESIRE,Action,2005-06-18 19:44:08,2005,6,June,18,Saturday,19,roberta,Femenino
4240,ROSE HOWARD,DEVIL DESIRE,Action,2005-07-07 13:33:12,2005,7,July,7,Thursday,13,rose,Femenino
9890,MEGAN PALMER,DEVIL DESIRE,Action,2005-07-31 14:04:44,2005,7,July,31,Sunday,14,megan,Masculino
14604,PERRY SWAFFORD,DEVIL DESIRE,Action,2006-02-14 15:16:03,2006,2,February,14,Tuesday,15,perry,Masculino
1051,MARIAN MENDOZA,DEVIL DESIRE,Action,2005-05-31 07:02:09,2005,5,May,31,Tuesday,7,marian,Masculino
3326,RYAN SALISBURY,DEVIL DESIRE,Action,2005-06-21 09:04:50,2005,6,June,21,Tuesday,9,ryan,Masculino
4681,PAULINE HENRY,DEVIL DESIRE,Action,2005-07-08 10:36:03,2005,7,July,8,Friday,10,pauline,Femenino
11121,SIDNEY BURLESON,DEVIL DESIRE,Action,2005-08-02 08:48:31,2005,8,August,2,Tuesday,8,sidney,Masculino
15724,LEWIS LYMAN,DEVIL DESIRE,Action,2005-08-23 11:22:09,2005,8,August,23,Tuesday,11,lewis,Masculino
1244,ANDRE RAPP,DEVIL DESIRE,Action,2005-06-15 05:08:40,2005,6,June,15,Wednesday,5,andre,Femenino
3502,ELLEN SIMPSON,DEVIL DESIRE,Action,2005-07-06 00:15:06,2005,7,July,6,Wednesday,0,ellen,Masculino
8675,MYRTLE FLEMING,DEVIL DESIRE,Action,2005-07-29 15:56:18,2005,7,July,29,Friday,15,myrtle,Femenino
15289,DUANE TUBBS,DEVIL DESIRE,Action,2005-08-22 19:27:24,2005,8,August,22,Monday,19,duane,Femenino
6410,JORDAN ARCHULETA,DRAGON SQUAD,Action,2005-07-11 23:08:06,2005,7,July,11,Monday,23,jordan,Masculino
6980,JOANN GARDNER,DRAGON SQUAD,Action,2005-07-27 00:50:30,2005,7,July,27,Wednesday,0,joann,Masculino
11936,RUSSELL BRINSON,DRAGON SQUAD,Action,2005-08-17 16:45:34,2005,8,August,17,Wednesday,16,russell,Masculino
8982,VICKIE BREWER,DRAGON SQUAD,Action,2005-07-30 04:31:02,2005,7,July,30,Saturday,4,vickie,Femenino
15931,TANYA GILBERT,DRAGON SQUAD,Action,2005-08-23 18:28:09,2005,8,August,23,Tuesday,18,tanya,Femenino
3660,EDGAR RHOADS,DRAGON SQUAD,Action,2005-07-06 08:07:29,2005,7,July,6,Wednesday,8,edgar,Masculino
10360,FRANCISCO SKIDMORE,DRAGON SQUAD,Action,2005-08-01 05:52:53,2005,8,August,1,Monday,5,francisco,Masculino
12829,JOSE ANDREW,DRAGON SQUAD,Action,2005-08-19 01:38:18,2005,8,August,19,Friday,1,jose,Femenino
5568,KYLE SPURLOCK,DRAGON SQUAD,Action,2005-07-10 03:36:56,2005,7,July,10,Sunday,3,kyle,Femenino
10734,MICHELLE CLARK,DRAGON SQUAD,Action,2005-08-01 19:28:47,2005,8,August,1,Monday,19,michelle,Femenino
15368,WAYNE TRUONG,DRAGON SQUAD,Action,2005-08-22 21:57:15,2005,8,August,22,Monday,21,wayne,Femenino
9483,RENE MCALISTER,DREAM PICKUP,Action,2005-07-30 23:31:31,2005,7,July,30,Saturday,23,rene,Femenino
11809,RICHARD MCCRARY,DREAM PICKUP,Action,2005-08-17 11:51:39,2005,8,August,17,Wednesday,11,richard,Masculino
1111,JOHN FARNSWORTH,DREAM PICKUP,Action,2005-05-31 15:24:19,2005,5,May,31,Tuesday,15,john,Masculino
2204,BRADLEY MOTLEY,DREAM PICKUP,Action,2005-06-18 02:11:38,2005,6,June,18,Saturday,2,bradley,Masculino
6553,JENNIE TERRY,DREAM PICKUP,Action,2005-07-12 05:06:39,2005,7,July,12,Tuesday,5,jennie,Femenino
9847,YVONNE WATKINS,DREAM PICKUP,Action,2005-07-31 12:33:43,2005,7,July,31,Sunday,12,yvonne,Femenino
14354,VICTOR BARKLEY,DREAM PICKUP,Action,2005-08-21 09:08:14,2005,8,August,21,Sunday,9,victor,Masculino
1198,RICK MATTOX,DREAM PICKUP,Action,2005-06-15 01:48:58,2005,6,June,15,Wednesday,1,rick,Masculino
4081,SONIA GREGORY,DREAM PICKUP,Action,2005-07-07 05:10:08,2005,7,July,7,Thursday,5,sonia,Femenino
8852,CAROLYN PEREZ,DREAM PICKUP,Action,2005-07-29 23:30:03,2005,7,July,29,Friday,23,carolyn,Masculino
13732,DONNA THOMPSON,DREAM PICKUP,Action,2005-08-20 10:24:41,2005,8,August,20,Saturday,10,donna,Femenino
55,MONICA HICKS,DREAM PICKUP,Action,2005-05-25 08:26:13,2005,5,May,25,Wednesday,8,monica,Femenino
1968,MARIAN MENDOZA,DREAM PICKUP,Action,2005-06-17 09:20:36,2005,6,June,17,Friday,9,marian,Masculino
4605,HARVEY GUAJARDO,DREAM PICKUP,Action,2005-07-08 07:00:14,2005,7,July,8,Friday,7,harvey,Masculino
9478,FELICIA SUTTON,DREAM PICKUP,Action,2005-07-30 23:12:53,2005,7,July,30,Saturday,23,felicia,Femenino
14851,STACY CUNNINGHAM,DREAM PICKUP,Action,2005-08-22 02:20:44,2005,8,August,22,Monday,2,stacy,Masculino
8877,TRAVIS ESTEP,DREAM PICKUP,Action,2005-07-30 00:15:22,2005,7,July,30,Saturday,0,travis,Masculino
13900,JANICE WARD,DREAM PICKUP,Action,2005-08-20 16:05:41,2005,8,August,20,Saturday,16,janice,Femenino
1508,CHESTER BENNER,DREAM PICKUP,Action,2005-06-15 22:33:24,2005,6,June,15,Wednesday,22,chester,Masculino
4246,NORMAN CURRIER,DREAM PICKUP,Action,2005-07-07 13:49:03,2005,7,July,7,Thursday,13,norman,Masculino
9633,RAYMOND MCWHORTER,DREAM PICKUP,Action,2005-07-31 05:04:08,2005,7,July,31,Sunday,5,raymond,Masculino
12063,GUY BROWNLEE,DREAM PICKUP,Action,2005-08-17 21:24:48,2005,8,August,17,Wednesday,21,guy,Masculino
5509,CRYSTAL FORD,DRIFTER COMMANDMENTS,Action,2005-07-10 00:54:46,2005,7,July,10,Sunday,0,crystal,Masculino
8332,AGNES BISHOP,DRIFTER COMMANDMENTS,Action,2005-07-29 04:16:00,2005,7,July,29,Friday,4,agnes,Masculino
11797,KELLY KNOTT,DRIFTER COMMANDMENTS,Action,2005-08-17 11:17:21,2005,8,August,17,Wednesday,11,kelly,Masculino
6352,JACKIE LYNCH,DRIFTER COMMANDMENTS,Action,2005-07-11 20:34:13,2005,7,July,11,Monday,20,jackie,Femenino
8732,ARTHUR SIMPKINS,DRIFTER COMMANDMENTS,Action,2005-07-29 18:25:03,2005,7,July,29,Friday,18,arthur,Masculino
11552,JOY GEORGE,DRIFTER COMMANDMENTS,Action,2005-08-17 01:04:29,2005,8,August,17,Wednesday,1,joy,Masculino
621,MINNIE ROMERO,DRIFTER COMMANDMENTS,Action,2005-05-28 15:58:12,2005,5,May,28,Saturday,15,minnie,Femenino
3102,ARNOLD HAVENS,DRIFTER COMMANDMENTS,Action,2005-06-20 16:55:55,2005,6,June,20,Monday,16,arnold,Masculino
5487,PETER MENARD,DRIFTER COMMANDMENTS,Action,2005-07-10 00:01:50,2005,7,July,10,Sunday,0,peter,Masculino
7498,JON WILES,DRIFTER COMMANDMENTS,Action,2005-07-27 20:09:31,2005,7,July,27,Wednesday,20,jon,Masculino
15505,AARON SELBY,DRIFTER COMMANDMENTS,Action,2005-08-23 02:46:13,2005,8,August,23,Tuesday,2,aaron,Masculino
2276,EDUARDO HIATT,DRIFTER COMMANDMENTS,Action,2005-06-18 06:33:48,2005,6,June,18,Saturday,6,eduardo,Masculino
6850,DON BONE,DRIFTER COMMANDMENTS,Action,2005-07-12 19:30:42,2005,7,July,12,Tuesday,19,don,Masculino
6967,RAMONA HALE,DRIFTER COMMANDMENTS,Action,2005-07-27 00:16:31,2005,7,July,27,Wednesday,0,ramona,Femenino
12986,ELLA OLIVER,DRIFTER COMMANDMENTS,Action,2005-08-19 07:09:36,2005,8,August,19,Friday,7,ella,Femenino
749,AARON SELBY,DRIFTER COMMANDMENTS,Action,2005-05-29 09:33:33,2005,5,May,29,Sunday,9,aaron,Masculino
3447,DEBORAH WALKER,DRIFTER COMMANDMENTS,Action,2005-06-21 20:53:31,2005,6,June,21,Tuesday,20,deborah,Masculino
4855,JERRY JORDON,DRIFTER COMMANDMENTS,Action,2005-07-08 18:45:50,2005,7,July,8,Friday,18,jerry,Masculino
7623,TOMMY COLLAZO,DRIFTER COMMANDMENTS,Action,2005-07-28 00:37:41,2005,7,July,28,Thursday,0,tommy,Masculino
13756,MATTIE HOFFMAN,DRIFTER COMMANDMENTS,Action,2006-02-14 15:16:03,2006,2,February,14,Tuesday,15,mattie,Femenino
1252,JULIA FLORES,DRIFTER COMMANDMENTS,Action,2005-06-15 06:05:18,2005,6,June,15,Wednesday,6,julia,Femenino
4640,LESLIE SEWARD,DRIFTER COMMANDMENTS,Action,2005-07-08 08:59:34,2005,7,July,8,Friday,8,leslie,Femenino
7232,CHARLES KOWALSKI,DRIFTER COMMANDMENTS,Action,2005-07-27 10:04:19,2005,7,July,27,Wednesday,10,charles,Masculino
13757,BETTY WHITE,DRIFTER COMMANDMENTS,Action,2005-08-20 11:20:12,2005,8,August,20,Saturday,11,betty,Masculino
276,JEAN BELL,EASY GLADIATOR,Action,2005-05-26 17:16:07,2005,5,May,26,Thursday,17,jean,Masculino
2772,MITCHELL WESTMORELAND,EASY GLADIATOR,Action,2005-06-19 17:59:27,2005,6,June,19,Sunday,17,mitchell,Masculino
6739,KATHY JAMES,EASY GLADIATOR,Action,2005-07-12 14:22:08,2005,7,July,12,Tuesday,14,kathy,Masculino
10188,ERIC ROBERT,EASY GLADIATOR,Action,2005-08-01 00:19:41,2005,8,August,1,Monday,0,eric,Masculino
11955,RONALD WEINER,EASY GLADIATOR,Action,2005-08-17 17:21:35,2005,8,August,17,Wednesday,17,ronald,Masculino
623,CHARLIE BESS,EASY GLADIATOR,Action,2005-05-28 16:01:28,2005,5,May,28,Saturday,16,charlie,Femenino
2769,JUSTIN NGO,EASY GLADIATOR,Action,2005-06-19 17:52:14,2005,6,June,19,Sunday,17,justin,Masculino
4483,FRANCIS SIKES,EASY GLADIATOR,Action,2005-07-08 01:03:12,2005,7,July,8,Friday,1,francis,Masculino
10167,CARRIE PORTER,EASY GLADIATOR,Action,2005-07-31 23:24:31,2005,7,July,31,Sunday,23,carrie,Femenino
11692,JUAN FRALEY,EASY GLADIATOR,Action,2005-08-17 06:52:41,2005,8,August,17,Wednesday,6,juan,Masculino
3035,JOAN COOPER,EASY GLADIATOR,Action,2005-06-20 12:17:03,2005,6,June,20,Monday,12,joan,Masculino
3697,RENEE LANE,EASY GLADIATOR,Action,2005-07-06 10:07:22,2005,7,July,6,Wednesday,10,renee,Femenino
9593,CYNTHIA YOUNG,EASY GLADIATOR,Action,2005-07-31 03:22:30,2005,7,July,31,Sunday,3,cynthia,Femenino
11894,KELLY TORRES,EASY GLADIATOR,Action,2005-08-17 15:15:01,2005,8,August,17,Wednesday,15,kelly,Masculino
3386,YOLANDA WEAVER,EASY GLADIATOR,Action,2005-06-21 14:21:06,2005,6,June,21,Tuesday,14,yolanda,Femenino
6485,RONALD WEINER,EASY GLADIATOR,Action,2005-07-12 02:07:59,2005,7,July,12,Tuesday,2,ronald,Masculino
9305,KATHRYN COLEMAN,EASY GLADIATOR,Action,2005-07-30 16:45:56,2005,7,July,30,Saturday,16,kathryn,Masculino
14352,CORY MEEHAN,EASY GLADIATOR,Action,2005-08-21 09:06:29,2005,8,August,21,Sunday,9,cory,Masculino
27,ROBERT BAUGHMAN,EASY GLADIATOR,Action,2005-05-25 03:41:50,2005,5,May,25,Wednesday,3,robert,Masculino
2684,DONNA THOMPSON,EASY GLADIATOR,Action,2005-06-19 12:29:08,2005,6,June,19,Sunday,12,donna,Femenino
5192,CURTIS IRBY,EASY GLADIATOR,Action,2005-07-09 10:27:09,2005,7,July,9,Saturday,10,curtis,Masculino
8038,MELISSA KING,EASY GLADIATOR,Action,2005-07-28 16:32:55,2005,7,July,28,Thursday,16,melissa,Femenino
12495,CRYSTAL FORD,EASY GLADIATOR,Action,2005-08-18 12:56:37,2005,8,August,18,Thursday,12,crystal,Masculino
602,SETH HANNON,ENTRAPMENT SATISFACTION,Action,2005-05-28 14:15:54,2005,5,May,28,Saturday,14,seth,Masculino
3144,GRACE ELLIS,ENTRAPMENT SATISFACTION,Action,2005-06-20 20:14:20,2005,6,June,20,Monday,20,grace,Femenino
3570,JAY ROBB,ENTRAPMENT SATISFACTION,Action,2005-07-06 03:23:43,2005,7,July,6,Wednesday,3,jay,Masculino
10842,RHONDA KENNEDY,ENTRAPMENT SATISFACTION,Action,2005-08-01 23:41:24,2005,8,August,1,Monday,23,rhonda,Femenino
14056,LAURA RODRIGUEZ,ENTRAPMENT SATISFACTION,Action,2005-08-20 22:18:53,2005,8,August,20,Saturday,22,laura,Femenino
10463,TONI HOLT,ENTRAPMENT SATISFACTION,Action,2005-08-01 09:39:43,2005,8,August,1,Monday,9,toni,Masculino
13172,ERIKA PENA,ENTRAPMENT SATISFACTION,Action,2005-08-19 13:49:07,2005,8,August,19,Friday,13,erika,Femenino
5323,VIRGINIA GREEN,ENTRAPMENT SATISFACTION,Action,2005-07-09 16:34:07,2005,7,July,9,Saturday,16,virginia,Femenino
9490,HECTOR POINDEXTER,ENTRAPMENT SATISFACTION,Action,2005-07-30 23:45:09,2005,7,July,30,Saturday,23,hector,Masculino
15667,BEVERLY BROOKS,ENTRAPMENT SATISFACTION,Action,2005-08-23 09:02:03,2005,8,August,23,Tuesday,9,beverly,Masculino
77,JIM REA,ENTRAPMENT SATISFACTION,Action,2005-05-25 11:31:59,2005,5,May,25,Wednesday,11,jim,Masculino
1444,MATHEW BOLIN,ENTRAPMENT SATISFACTION,Action,2005-06-15 19:08:16,2005,6,June,15,Wednesday,19,mathew,Masculino
4984,KRISTIN JOHNSTON,ENTRAPMENT SATISFACTION,Action,2005-07-09 00:35:31,2005,7,July,9,Saturday,0,kristin,Masculino
8132,WALLACE SLONE,ENTRAPMENT SATISFACTION,Action,2005-07-28 19:57:31,2005,7,July,28,Thursday,19,wallace,Femenino
14074,LESLIE SEWARD,ENTRAPMENT SATISFACTION,Action,2005-08-20 23:16:07,2005,8,August,20,Saturday,23,leslie,Femenino
6503,SYLVIA ORTIZ,EXCITEMENT EVE,Action,2005-07-12 03:18:07,2005,7,July,12,Tuesday,3,sylvia,Femenino
11286,GERTRUDE CASTILLO,EXCITEMENT EVE,Action,2005-08-02 14:44:22,2005,8,August,2,Tuesday,14,gertrude,Femenino
11587,BERTHA FERGUSON,EXCITEMENT EVE,Action,2005-08-17 02:21:03,2005,8,August,17,Wednesday,2,bertha,Femenino
10937,JEFFERY PINSON,EXCITEMENT EVE,Action,2005-08-02 03:00:18,2005,8,August,2,Tuesday,3,jeffery,Masculino
14685,JUDY GRAY,EXCITEMENT EVE,Action,2005-08-21 20:31:25,2005,8,August,21,Sunday,20,judy,Masculino
234,CASEY MENA,EXCITEMENT EVE,Action,2005-05-26 11:47:20,2005,5,May,26,Thursday,11,casey,Masculino
2406,GILBERT SLEDGE,EXCITEMENT EVE,Action,2005-06-18 16:39:37,2005,6,June,18,Saturday,16,gilbert,Masculino
4779,DENNIS GILMAN,EXCITEMENT EVE,Action,2005-07-08 15:53:41,2005,7,July,8,Friday,15,dennis,Masculino
10781,LENA JENSEN,EXCITEMENT EVE,Action,2005-08-01 21:22:41,2005,8,August,1,Monday,21,lena,Femenino
14168,JOYCE EDWARDS,EXCITEMENT EVE,Action,2005-08-21 03:00:03,2005,8,August,21,Sunday,3,joyce,Femenino
5406,KEN PREWITT,EXCITEMENT EVE,Action,2005-07-09 20:13:23,2005,7,July,9,Saturday,20,ken,Masculino
8525,CARMEN OWENS,EXCITEMENT EVE,Action,2005-07-29 10:20:19,2005,7,July,29,Friday,10,carmen,Masculino
11675,FRANKLIN TROUTMAN,EXCITEMENT EVE,Action,2005-08-17 05:57:54,2005,8,August,17,Wednesday,5,franklin,Masculino
2357,IAN STILL,EXCITEMENT EVE,Action,2005-06-18 12:59:41,2005,6,June,18,Saturday,12,ian,Masculino
4062,CURTIS IRBY,EXCITEMENT EVE,Action,2005-07-07 04:22:27,2005,7,July,7,Thursday,4,curtis,Masculino
8392,ROSE HOWARD,EXCITEMENT EVE,Action,2005-07-29 06:00:27,2005,7,July,29,Friday,6,rose,Femenino
15186,RITA GRAHAM,EXCITEMENT EVE,Action,2005-08-22 15:52:57,2005,8,August,22,Monday,15,rita,Femenino
2058,EVELYN MORGAN,EXCITEMENT EVE,Action,2005-06-17 15:34:41,2005,6,June,17,Friday,15,evelyn,Masculino
4572,MATTHEW MAHAN,EXCITEMENT EVE,Action,2005-07-08 05:36:59,2005,7,July,8,Friday,5,matthew,Masculino
10098,GAIL KNIGHT,EXCITEMENT EVE,Action,2005-07-31 20:41:17,2005,7,July,31,Sunday,20,gail,Masculino
13502,CHRISTOPHER GRECO,EXCITEMENT EVE,Action,2005-08-20 01:58:15,2005,8,August,20,Saturday,1,christopher,Masculino
5240,JUAN FRALEY,FANTASY TROOPERS,Action,2005-07-09 13:14:48,2005,7,July,9,Saturday,13,juan,Masculino
8630,NATHAN RUNYON,FANTASY TROOPERS,Action,2005-07-29 14:07:59,2005,7,July,29,Friday,14,nathan,Masculino
11643,SUE PETERS,FANTASY TROOPERS,Action,2005-08-17 04:49:35,2005,8,August,17,Wednesday,4,sue,Femenino
5074,NANCY THOMAS,FANTASY TROOPERS,Action,2005-07-09 05:06:24,2005,7,July,9,Saturday,5,nancy,Masculino
8258,WAYNE TRUONG,FANTASY TROOPERS,Action,2005-07-29 01:03:42,2005,7,July,29,Friday,1,wayne,Femenino
15110,THERESA WATSON,FANTASY TROOPERS,Action,2005-08-22 12:16:46,2005,8,August,22,Monday,12,theresa,Femenino
581,HOLLY FOX,FANTASY TROOPERS,Action,2005-05-28 11:20:29,2005,5,May,28,Saturday,11,holly,Masculino
2958,CHRISTY VARGAS,FANTASY TROOPERS,Action,2005-06-20 06:56:20,2005,6,June,20,Monday,6,christy,Masculino
3604,GLENDA FRAZIER,FANTASY TROOPERS,Action,2005-07-06 05:25:22,2005,7,July,6,Wednesday,5,glenda,Femenino
7089,THEODORE CULP,FANTASY TROOPERS,Action,2005-07-27 04:43:42,2005,7,July,27,Wednesday,4,theodore,Femenino
12836,ALMA AUSTIN,FANTASY TROOPERS,Action,2005-08-19 01:48:33,2005,8,August,19,Friday,1,alma,Femenino
832,JILL HAWKINS,FANTASY TROOPERS,Action,2005-05-29 22:51:20,2005,5,May,29,Sunday,22,jill,Masculino
2690,CLARENCE GAMEZ,FANTASY TROOPERS,Action,2005-06-19 13:00:02,2005,6,June,19,Sunday,13,clarence,Femenino
